,U_NODE_ID,V_NODE_ID,U_X,U_Y,V_X,V_Y,IS_DEPOT,IS_OPTIMAL_EDGE,EDGE_WEIGHT,GLOBAL_RANK,U_NODE_LOCAL_EDGE_RANK,V_NODE_LOCAL_EDGE_RANK,U_NODE_DEGREE,V_NODE_DEGREE,AVERAGE_NODE_DEGREE,IS_MST_EDGE,MST_U_DEGREE,MST_V_DEGREE,LP_RELAXATION,FILE_NAME,U_NODE_DEMAND,V_NODE_DEMAND,CAPACITY,NUM_OF_VEHICLES,U_NODE_DEMAND_CAPACITY_RATIO,V_NODE_DEMAND_CAPACITY_RATIO,REDUCED_COST,MST_WEIGHT
235,17,21,318,252,303,201,0,0,53.16013544000805,135,115.43396380615195,34.713109915419565,22,22,22.0,0,1,1,0.0,E-n23-k3.txt,100,500,4500,3,0.022222222222222223,0.1111111111111111,19.805560983828684,53.16013544000805
236,17,22,318,252,208,217,0,1,115.43396380615195,10,71.449282711585,121.2023102090055,22,22,22.0,0,1,1,0.0,E-n23-k3.txt,100,175,4500,3,0.022222222222222223,0.03888888888888889,62.55178252443736,115.43396380615195
237,17,23,318,252,326,181,0,0,71.449282711585,75,0.0,43.104524124504614,22,22,22.0,0,1,1,0.0,E-n23-k3.txt,100,75,4500,3,0.022222222222222223,0.016666666666666666,25.75269150250228,71.449282711585
238,18,19,329,224,267,213,0,1,62.96824596572466,106,62.76941930590086,0.0,22,22,22.0,0,1,1,0.0,E-n23-k3.txt,250,120,4500,3,0.05555555555555555,0.02666666666666667,39.144415879584656,62.96824596572466
239,18,20,329,224,275,192,0,0,62.76941930590086,108,34.713109915419565,22.47220505424423,22,22,22.0,0,1,1,0.0,E-n23-k3.txt,250,600,4500,3,0.05555555555555555,0.13333333333333333,47.48203880207592,62.76941930590086
240,18,21,329,224,303,201,0,0,34.713109915419565,185,121.2023102090055,37.94733192202055,22,22,22.0,0,1,1,0.0,E-n23-k3.txt,250,500,4500,3,0.05555555555555555,0.1111111111111111,3.950602543818306,34.713109915419565
241,18,22,329,224,208,217,0,0,121.2023102090055,8,43.104524124504614,59.135437767890075,22,22,22.0,0,1,1,0.0,E-n23-k3.txt,250,175,4500,3,0.05555555555555555,0.03888888888888889,70.91219601186901,121.2023102090055
242,18,23,329,224,326,181,0,0,43.104524124504614,164,0.0,67.11929677819934,22,22,22.0,0,1,1,0.08611111111111103,E-n23-k3.txt,250,75,4500,3,0.05555555555555555,0.016666666666666666,0.0,43.104524124504614
243,19,20,267,213,275,192,0,1,22.47220505424423,214,37.94733192202055,0.0,22,22,22.0,0,1,1,0.9444444444444444,E-n23-k3.txt,120,600,4500,3,0.02666666666666667,0.13333333333333333,0.0,22.47220505424423
244,19,21,267,213,303,201,0,0,37.94733192202055,177,59.135437767890075,29.410882339705484,22,22,22.0,0,1,1,0.05555555555555547,E-n23-k3.txt,120,500,4500,3,0.02666666666666667,0.1111111111111111,0.0,37.94733192202055
245,19,22,267,213,208,217,0,0,59.135437767890075,119,67.11929677819934,71.5122367151245,22,22,22.0,0,1,1,0.0,E-n23-k3.txt,120,175,4500,3,0.02666666666666667,0.03888888888888889,1.6604990203342922,59.135437767890075
246,19,23,267,213,326,181,0,0,67.11929677819934,88,0.0,52.172789842982326,22,22,22.0,0,1,1,0.0,E-n23-k3.txt,120,75,4500,3,0.02666666666666667,0.016666666666666666,16.829948103275434,67.11929677819934
247,20,21,275,192,303,201,0,0,29.410882339705484,196,71.5122367151245,0.0,22,22,22.0,0,1,1,0.03055555555555567,E-n23-k3.txt,600,500,4500,3,0.13333333333333333,0.1111111111111111,0.0,29.410882339705484
248,20,22,275,192,208,217,0,1,71.5122367151245,74,52.172789842982326,96.33794683301072,22,22,22.0,0,1,1,0.0,E-n23-k3.txt,600,175,4500,3,0.13333333333333333,0.03888888888888889,22.573747549883787,71.5122367151245
249,20,23,275,192,326,181,0,0,52.172789842982326,140,0.0,30.479501308256342,22,22,22.0,0,1,1,0.0,E-n23-k3.txt,600,75,4500,3,0.13333333333333333,0.016666666666666666,10.419890750373487,52.172789842982326
250,21,22,303,201,208,217,0,0,96.33794683301072,32,30.479501308256342,0.0,22,22,22.0,0,1,1,0.0,E-n23-k3.txt,500,175,4500,3,0.1111111111111111,0.03888888888888889,31.924330799993683,96.33794683301072
251,21,23,303,201,326,181,0,0,30.479501308256342,194,0.0,123.36936410632909,22,22,22.0,0,1,1,0.913888888888889,E-n23-k3.txt,500,75,4500,3,0.1111111111111111,0.016666666666666666,0.0,30.479501308256342
252,22,23,208,217,326,181,0,0,123.36936410632909,6,0.0,0.0,22,22,22.0,0,1,1,0.0,E-n23-k3.txt,175,75,4500,3,0.03888888888888889,0.016666666666666666,51.4663709267273,123.36936410632909
